authorAvatar,authorId,authorName,authorUsername,createdAt,id,images/0/alt,images/0/aspectRatio/height,images/0/aspectRatio/width,images/0/fullsize,images/0/thumb,images/1/alt,images/1/aspectRatio/height,images/1/aspectRatio/width,images/1/fullsize,images/1/thumb,images/2/alt,images/2/aspectRatio/height,images/2/aspectRatio/width,images/2/fullsize,images/2/thumb,images/3/alt,images/3/aspectRatio/height,images/3/aspectRatio/width,images/3/fullsize,images/3/thumb,langs/0,likeCount,link/description,link/thumb,link/title,link/uri,primaryImage,replyCount,repostCount,text,url
https://cdn.bsky.app/img/avatar/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreiexvl5jt55wx22zkdl3zy7dqsescajmy2ehxdkh4fslksid2o732i@jpeg,did:plc:xzy7rmgg36ok4tncyq27kxwc,"Nesia Zurek, PhD",docnessmonster.bsky.social,2024-11-21T12:48:45.327Z,bafyreicmv2i2mk4tsu2eqlehn7zcl7rdyr3yujvjj474sgjq4hrmsdl7fu,,1350,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreidkcz67m4gwv4qxdlvhajlvw4snkcvrtphaf3b76zyyubfzntt3uq@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreidkcz67m4gwv4qxdlvhajlvw4snkcvrtphaf3b76zyyubfzntt3uq@jpeg,,,,,,,,,,,,,,,,en,44,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xzy7rmgg36ok4tncyq27kxwc/bafkreidkcz67m4gwv4qxdlvhajlvw4snkcvrtphaf3b76zyyubfzntt3uq@jpeg?f=.jpeg,3,2,"When I decided to be a scientist, I never imagined my daily grind would involve stabbing and shocking human DRG neurons. I guess you could say I’m really shocking the world of pain research! 💉⚡️ #Neuroskyence #PainResearch #Electrophysiology #WomenInSTEM #JustAnotherDayInTheLab",https://bsky.app/profile/docnessmonster.bsky.social/post/3lbhirxhdo22e
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-21T11:13:13.532Z,bafyreie6ts3yxuopxfgqwpd2ggmgtnrieswgclrfqtvp4sy6l5dwsr6pze,Figure from paper linked in post showing wealth of cell-cell interactions in OA,1921,1441,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreietpnrafgudnch36wpqej2m3zyv4uapzasslyvyggciy55ockxfae@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreietpnrafgudnch36wpqej2m3zyv4uapzasslyvyggciy55ockxfae@jpeg,,,,,,,,,,,,,,,,en,7,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreietpnrafgudnch36wpqej2m3zyv4uapzasslyvyggciy55ockxfae@jpeg?f=.jpeg,0,3,#painresearch #OA,https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbhdh56sn22l
https://cdn.bsky.app/img/avatar/plain/did:plc:n25unm5qjswy6fsdoyymiado/bafkreig7zre2tveycgk2ofnrwwslbzsxbg4nq2i4tzqn5fmvmtoq4l44bq@jpeg,did:plc:n25unm5qjswy6fsdoyymiado,Luke Pattison,interlukein.bsky.social,2024-11-21T10:08:20.719Z,bafyreiaepwfayux5565davz7koncytqkydkkt3nn34py2blnyxgzoepynq,,,,,,,,,,,,,,,,,,,,,en,11,,,,,,2,1,"👋 Hello, I'm new here...
...followed the herd to a greener field! 🐏  🦋

I'm a postdoc interested in the mechanisms driving inflammatory pain, with the aim of identifying new points of intervention, for the development of better medicines!  #PainResearch #FirstPost",https://bsky.app/profile/interlukein.bsky.social/post/3lbh7t4pmg22t
https://cdn.bsky.app/img/avatar/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreig7p6uikqlfwej263gptj4rpyqddp2oryrbvd7vzflpgkymb54724@jpeg,did:plc:tezjdbv5o4r2ofkd7zhoptu2,Kevin A Keay,kevinkeay.bsky.social,2024-11-20T23:21:24.794Z,bafyreibwcez4jrce3yek65oteymqp7qhrb5knkzf55zmixn4hrqpfuw6ii,,1500,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreicirt3hmsbhjbt55dt7cvaup6s3h7nxgd4oloaln6x4vcijidbdd4@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreicirt3hmsbhjbt55dt7cvaup6s3h7nxgd4oloaln6x4vcijidbdd4@jpeg,,,,,,,,,,,,,,,,en,9,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreicirt3hmsbhjbt55dt7cvaup6s3h7nxgd4oloaln6x4vcijidbdd4@jpeg?f=.jpeg,0,0,And now more from our great collaborator Prof LukeHenderson’s lab. Thomas Love shows fantastic 7T MRI studies identifying discrete brainstem nuclei participating in offset analgesia. Nice !!! #painresearch,https://bsky.app/profile/kevinkeay.bsky.social/post/3lbg3ocxmn227
https://cdn.bsky.app/img/avatar/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreig7p6uikqlfwej263gptj4rpyqddp2oryrbvd7vzflpgkymb54724@jpeg,did:plc:tezjdbv5o4r2ofkd7zhoptu2,Kevin A Keay,kevinkeay.bsky.social,2024-11-20T22:58:03.741Z,bafyreifydu6s6wgklgeg7tsnwgye3pxf2udwrll3csqu7hyvytoviwlo3m,,1500,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreidjsj2egizln6cz4fcrewdr22rkpglctel64fajxckpd7rw2sptse@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreidjsj2egizln6cz4fcrewdr22rkpglctel64fajxckpd7rw2sptse@jpeg,,,,,,,,,,,,,,,,en,8,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreidjsj2egizln6cz4fcrewdr22rkpglctel64fajxckpd7rw2sptse@jpeg?f=.jpeg,0,0,And the next speaker is Molly from the lab talking about a very exciting finding looking at microglial morphology in the PAG in a preclinical model of trigeminal neuralgia… so proud of what she has achieved. Future #painresearch scientist.,https://bsky.app/profile/kevinkeay.bsky.social/post/3lbg2eksttk2c
https://cdn.bsky.app/img/avatar/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreig7p6uikqlfwej263gptj4rpyqddp2oryrbvd7vzflpgkymb54724@jpeg,did:plc:tezjdbv5o4r2ofkd7zhoptu2,Kevin A Keay,kevinkeay.bsky.social,2024-11-20T22:42:15.500Z,bafyreica22522wqhsd6m7syoz5npv3pzfst6v6xkefbsl5vvvjfcrit3r4,,1500,2000,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreicpl4anhu4qrg3ezxdtzfbustt5wezey5s37snktrobluutqdclzu@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreicpl4anhu4qrg3ezxdtzfbustt5wezey5s37snktrobluutqdclzu@jpeg,,,,,,,,,,,,,,,,en,5,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:tezjdbv5o4r2ofkd7zhoptu2/bafkreicpl4anhu4qrg3ezxdtzfbustt5wezey5s37snktrobluutqdclzu@jpeg?f=.jpeg,0,0,Starting the day with our undergraduate Honours research presentations. Darcey kicks off by reporting on her study investigating fear avoidance and its neural correlates in a preclinical model of trigeminal neuropathy. Awesome work with  Dr James_wm_Kang #painresearch,https://bsky.app/profile/kevinkeay.bsky.social/post/3lbfziciu7k2l
https://cdn.bsky.app/img/avatar/plain/did:plc:ruhsrukbiw5i55wsijhnyu4u/bafkreiefjazscsl3leendgq4muldfhvyd6wm25cane7sbhnrckal63fnby@jpeg,did:plc:ruhsrukbiw5i55wsijhnyu4u,Chalystha Lee,chalysthalee.bsky.social,2024-11-20T15:48:53.634Z,bafyreigfzgyurpdg4klx52omxusmzeczxa4rlzpsemv53ytcldy3b6qsma,,,,,,,,,,,,,,,,,,,,,en,4,,,,,,1,0,"Hi friends! Excited to join BlueSky and connect with the academic community here. Looking forward to sharing and learning from everyone!

#Neuroscience #Enteric #PainResearch #GutBrainAxis #DGBI #Academia",https://bsky.app/profile/chalysthalee.bsky.social/post/3lbfcf5lvyk2q
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-20T08:44:27.322Z,bafyreia6hgvomt5a2t5dczoupawt77iri5r2ad7b7hog53nbhcno44ftse,Figure from paper linked in post showing wealth of cell-cell interactions in OA,1921,1441,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreietpnrafgudnch36wpqej2m3zyv4uapzasslyvyggciy55ockxfae@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreietpnrafgudnch36wpqej2m3zyv4uapzasslyvyggciy55ockxfae@jpeg,,,,,,,,,,,,,,,,en,43,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreietpnrafgudnch36wpqej2m3zyv4uapzasslyvyggciy55ockxfae@jpeg?f=.jpeg,2,13,"Pain = main driver of clinical decision making in osteoarthritis (OA). Our lab studies OA pain mechanisms.

During OA, multiple cell-cell interactions occur, many mediators being released that alter the contents of the synovial fluid.

#PainResearch #Neuroskyence

journals.lww.com/pain/Fulltex...",https://bsky.app/profile/psalmotoxin.bsky.social/post/3lbeko724fk2l
https://cdn.bsky.app/img/avatar/plain/did:plc:nuhxu6zygadidyhaxvc4g4j7/bafkreiatal3wrgd7xxskuesnqfoso4gflwt7pj2egr3r5uvd7etfclz6gy@jpeg,did:plc:nuhxu6zygadidyhaxvc4g4j7,Dr. Ali Barry,aliibarry.bsky.social,2024-11-20T08:01:27.373Z,bafyreiai3ubt7shujaficfgkdvv4wcm3o6yrq6u37374k5fx653czwudse,,,,,,,,,,,,,,,,,,,,,en,0,,,,,,1,0,"📌 Quick mod notes, as we are growing quickly (🥳): 

Anyone can post with #PainResearch

Users in either of the 2 Pain Starter Packs (from Ted&Tayler) can now post papers here without needing a tag",https://bsky.app/profile/aliibarry.bsky.social/post/3lbeibclxac2i
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-20T03:12:48.030Z,bafyreibrhtzqgkqyqzkson3goiqhp6w42ciuul7omkd7vwykf5ii63tkmy,,,,,,,,,,,,,,,,,,,,,en,10,"Osteoarthritis (OA) is a condition affecting synovial joints that has a multifactorial pathogenesis and where pain is the main symptom driving clinical decision making. During OA, a plethora of mediat...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreihbbyp7atxhoin3nttywdfnkjcerz4urd56xtuv7t2bx7aeg5lje4@jpeg,The osteoarthritis associated sphingolipid sphingomyelin 34:1 causes inflammatory pain in mice,https://www.biorxiv.org/content/10.1101/2024.11.19.621807v1,,1,1,"Great stuff from @psalmotoxin.bsky.social 

www.biorxiv.org/content/10.1...
#painresearch #OA",https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbdy55llcs2g
https://cdn.bsky.app/img/avatar/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreib5yo35jzhahzy3qdv2txfmpzxxvntptwg4cmhg7ji2p777is3h6e@jpeg,did:plc:tydnnz7g6yjfzfokksapen5l,Ted Price,tedpricethepainguy.bsky.social,2024-11-20T00:21:00.688Z,bafyreie2wnh5okz73biijoogk2jvydoti4eovup3oqrwdsxzishgz66csi,,,,,,,,,,,,,,,,,,,,,en,15,,,,,,3,1,Greg just told me he is considering signing up for this site. Y’all should email him and encourage him. We need some more #migraine #painresearch presence here.,https://bsky.app/profile/tedpricethepainguy.bsky.social/post/3lbdojxqgo22d
https://cdn.bsky.app/img/avatar/plain/did:plc:ndudsfjw4plbe4j3urpjtc7b/bafkreie2ed2oet22h2ccnofvspdmhwsjncgehm7zqsd7kppzhpjuhlpcv4@jpeg,did:plc:ndudsfjw4plbe4j3urpjtc7b,MargolisLab,margolislabnyu.bsky.social,2024-11-19T21:33:37.766Z,bafyreidlkdtujzxhuj3g7lpdwbt3gstjo5tfksah5qt6tiaub3gdolc7te,,,,,,,,,,,,,,,,,,,,,en,25,"Staedtler et al. describe a dichotomy of human nociceptors into OPRM1-expressing neurons
that share molecular features with rodent peptidergic neurons associated with tissue
damage pain and OPRM1-nega...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:ndudsfjw4plbe4j3urpjtc7b/bafkreidhglilev4qqyzfofk2aak7bm4mmxjk47xqv2t3kpi7bzonztfxbe@jpeg,The μ-opioid receptor differentiates two distinct human nociceptive populations relevant to clinical pain,https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(24)00535-4,,1,7,"New study characterizes 2 populations of human sensory neurons involved in nociception and opioid analgesia, providing clues as to why opioids are more effective in treating some pain conditions but not others.
www.cell.com/cell-reports... 
#PainResearch #OpioidAnalgesia #Neuroscience",https://bsky.app/profile/margolislabnyu.bsky.social/post/3lbdf6o2rnk2z
https://cdn.bsky.app/img/avatar/plain/did:plc:cisyorcwyqowg4u6ukncgluv/bafkreiehc3oeezhqyvkr4e3ltc7ypcsnrjbytpeyspyn66ldq4wzgegp74@jpeg,did:plc:cisyorcwyqowg4u6ukncgluv,PEPR Partnership,peprpartnership.bsky.social,2024-11-19T19:26:51.259Z,bafyreie64ztkmiepvqhwndibdbkwu2mo2gsk52fai5waxh2mngjly75e2q,,1080,1920,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cisyorcwyqowg4u6ukncgluv/bafkreifztz3zmcyshgzhyb3vucjq2wys3gflsnnaebsnvmejkiagp7cgau@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:cisyorcwyqowg4u6ukncgluv/bafkreifztz3zmcyshgzhyb3vucjq2wys3gflsnnaebsnvmejkiagp7cgau@jpeg,,,,,,,,,,,,,,,,en,2,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cisyorcwyqowg4u6ukncgluv/bafkreifztz3zmcyshgzhyb3vucjq2wys3gflsnnaebsnvmejkiagp7cgau@jpeg?f=.jpeg,1,0,"Check out our new infographic!

We're pleased to tell the story of why this work matters, what we've been working on, and where we're headed with our research.

Do you have questions about #PeprPartnership? 
#chronicpainresearch #painresearch #patientengagement",https://bsky.app/profile/peprpartnership.bsky.social/post/3lbd63xwrzc22
https://cdn.bsky.app/img/avatar/plain/did:plc:nzw5c5g6hfqinqrhxciyhjg4/bafkreihdakni7u2ds43prkf7fz3ux5o3b7ups75yhtdot3y6bglnic5auu@jpeg,did:plc:nzw5c5g6hfqinqrhxciyhjg4,Neil,neilscicomm.bsky.social,2024-11-19T16:56:37.461Z,bafyreigoo4srhhmfff4lgzmpcf3kp2w2vj66qjqrp5uombrjrfnuj2eavi,,,,,,,,,,,,,,,,,,,,,en,10,"A recent study showed that those living with chronic pain are the largest group of people whose mental health needs are unmet. The findings have important implications for migraine, too.",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:nzw5c5g6hfqinqrhxciyhjg4/bafkreiadnuxxbhulzy5rj4a3aeoz4f77qiyj5cgckvddgsfbfpuvnlvhiy@jpeg,Chronic Pain and Mental Health: Two Sides of the Same Coin - Migraine Science Collaborative,https://migrainecollaborative.org/chronic-pain-and-mental-health-two-sides-of-the-same-coin,,0,0,Can you guess what the largest group of people is whose mental health needs are unmet? It turns out to be those with chronic #pain. This requires urgent solutions. Read more on the Migraine Science Collaborative. #painresearch #painmedicine migrainecollaborative.org/chronic-pain...,https://bsky.app/profile/neilscicomm.bsky.social/post/3lbcvpdpc322m
https://cdn.bsky.app/img/avatar/plain/did:plc:nuhxu6zygadidyhaxvc4g4j7/bafkreiatal3wrgd7xxskuesnqfoso4gflwt7pj2egr3r5uvd7etfclz6gy@jpeg,did:plc:nuhxu6zygadidyhaxvc4g4j7,Dr. Ali Barry,aliibarry.bsky.social,2024-11-19T11:59:44.321Z,bafyreibb3hil2gbt5evckdggbh7ol5faqtntk3suakf54omh3y77co5pa4,,,,,,,,,,,,,,,,,,,,,en,5,,,,,,1,0,"We've got one! Anything with #PainResearch is shared

bsky.app/profile/did:...",https://bsky.app/profile/aliibarry.bsky.social/post/3lbcf4hrgjc2f
https://cdn.bsky.app/img/avatar/plain/did:plc:dwk4qa56wp5ufixcpo43uiex/bafkreihi6cwce555xzzt7x4xs3hjfm4bki2xqlfiafjtl2fnqjcmnht424@jpeg,did:plc:dwk4qa56wp5ufixcpo43uiex,TJ Browne,tjbrowne.bsky.social,2024-11-19T11:03:58.533Z,bafyreicymtmox7t3fm2g6xmel3hzhzipjrxnz2pfeng2fpnzr25dcvgdi4,,,,,,,,,,,,,,,,,,,,,en,0,,,,,,1,0,"consequence of these neurons and the significance of collateral input at level and further afield, more work is to come #neuroscience #painscience #painresearch. Big thanks to the support of the Spinal Cord Connections lab at Uni Newcastle (Aus) and the bluesky-ve Brett Graham and David Hughes",https://bsky.app/profile/tjbrowne.bsky.social/post/3lbcbywuavv23
https://cdn.bsky.app/img/avatar/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreied7wjkt7rn6orplgtb4m5p5rmlgl2wr2frm7lcg6gogkdvxtkxe4@jpeg,did:plc:sdppcq624tr35yjcdndzezv4,Ewan St. John Smith,psalmotoxin.bsky.social,2024-11-18T15:10:20.862Z,bafyreifwe7i373uenl63gpx3rbnvl4a72xr5pthpinjbdzkipfyfzpqppq,,,,,,,,,,,,,,,,,,,,,en,22,YouTube video by Cambridge Development & Alumni Relations,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:sdppcq624tr35yjcdndzezv4/bafkreihj6j7cf5jksjjms77jmcljfqcvpngbblxjeobulsf4bewe5bc55m@jpeg,"Pathways to pain: how to cure, not cause!",https://www.youtube.com/watch?v=7qjFEEIkS_M,,3,5,The talk that I gave for the Cambridge University Alumni Festival back in September is now up online - Pathways to Pain: How to cure not cause! #PainResearch #neuroskyence  www.youtube.com/watch?v=7qjF...,https://bsky.app/profile/psalmotoxin.bsky.social/post/3lba7cf2aks2i
https://cdn.bsky.app/img/avatar/plain/did:plc:73v3pregvxkp3xlfgdqpal7j/bafkreigf5r5vo4vh2zarr365m2dwedgkvcbbepjjtjqxsmf3n7mirazamu@jpeg,did:plc:73v3pregvxkp3xlfgdqpal7j,Asaf (Klaf) Weisman,asafklaf.bsky.social,2024-11-18T11:49:22.486Z,bafyreihnaqzbjxrhuaer4o5xi253namoug2pid4clojjjgsbczwqdvyhja,,,,,,,,,,,,,,,,,,,,,en,1,,,,,,0,0,"Some active tags in the #painscience feed 
#painresearch #painneuroscience #painmedicine #painmed #nociception #chronicpain #neuroplasticity #neuropathic #nociplastic #nociceptive #neuropathicpain #nociplasticpain #paineducation #allodynia #centralsensitization #painmodulation #painmodulation #IASP",https://bsky.app/profile/asafklaf.bsky.social/post/3lb7u2zbqsc24
https://cdn.bsky.app/img/avatar/plain/did:plc:nuhxu6zygadidyhaxvc4g4j7/bafkreiatal3wrgd7xxskuesnqfoso4gflwt7pj2egr3r5uvd7etfclz6gy@jpeg,did:plc:nuhxu6zygadidyhaxvc4g4j7,Dr. Ali Barry,aliibarry.bsky.social,2024-11-18T11:01:36.974Z,bafyreigp5wsoy3he23nexoqhqazynd64tmom6bcqtkrdgwni463ib7xyg4,,,,,,,,,,,,,,,,,,,,,en,2,,,,,,0,0,Nice starter pack for some 🇨🇦 PPI #PainResearch,https://bsky.app/profile/aliibarry.bsky.social/post/3lb7rfmjd6s23
https://cdn.bsky.app/img/avatar/plain/did:plc:xhprwp3hbixvzbcjrst7zzeb/bafkreibvkgh2v5vl6icsswpal4pn4zgntakeoudhtztszicrz37xacq644@jpeg,did:plc:xhprwp3hbixvzbcjrst7zzeb,TheBehaviourForum.org,thebehaviourforum.bsky.social,2024-11-18T08:44:04.316Z,bafyreig2jd3wtg7qnaczgyhpqectsnw2omsmorsvphtrfyoju72rugucku,,,,,,,,,,,,,,,,,,,,,en,1,,,,,,1,0,"4️⃣ EthoVision vs AnyMaze: Which tracking software works best for you? Share your pros & cons! 💻⚙️ #LabTech #BehaviorTracking

5️⃣ Measuring Allodynia with the Dynamic Plantar Aesthesiometer: Enhance experimental design for pain studies with practical insights. 🦶⚖️ #ExperimentalDesign #PainResearch",https://bsky.app/profile/thebehaviourforum.bsky.social/post/3lb7jpp4mik2l
https://cdn.bsky.app/img/avatar/plain/did:plc:73v3pregvxkp3xlfgdqpal7j/bafkreigf5r5vo4vh2zarr365m2dwedgkvcbbepjjtjqxsmf3n7mirazamu@jpeg,did:plc:73v3pregvxkp3xlfgdqpal7j,Asaf (Klaf) Weisman,asafklaf.bsky.social,2024-11-17T21:30:08.334Z,bafyreiaps2ghpba3jpap7twegkk4mojh3rdmstkcyjk4ewgjawm6cfyaiy,,,,,,,,,,,,,,,,,,,,,en,6,,,,,,1,2,"Welcome to the #painscience feed. There are many hash tag combinations to use so you don’t have to think too much like: #painresearch #chronicpain #painneuroscience #painmedicine #nociception 
#painmed
#paineducation #neuropathic #nociplastic #nociceptive #neuroplasticity",https://bsky.app/profile/asafklaf.bsky.social/post/3lb6e2lfx6s2k
https://cdn.bsky.app/img/avatar/plain/did:plc:73v3pregvxkp3xlfgdqpal7j/bafkreigf5r5vo4vh2zarr365m2dwedgkvcbbepjjtjqxsmf3n7mirazamu@jpeg,did:plc:73v3pregvxkp3xlfgdqpal7j,Asaf (Klaf) Weisman,asafklaf.bsky.social,2024-11-17T13:56:02.869Z,bafyreihozxcrgxxdugskrgegfl73ter3aoz6mzxtvfqej75sbi5td32wj4,Article conflates pain and nociception,872,916,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:73v3pregvxkp3xlfgdqpal7j/bafkreihimmchnvyfylqzr6h76ilcbtzi4chhvjub762wsgupou2qcrinji@jpeg,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:73v3pregvxkp3xlfgdqpal7j/bafkreihimmchnvyfylqzr6h76ilcbtzi4chhvjub762wsgupou2qcrinji@jpeg,,,,,,,,,,,,,,,,en,5,,,,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:73v3pregvxkp3xlfgdqpal7j/bafkreihimmchnvyfylqzr6h76ilcbtzi4chhvjub762wsgupou2qcrinji@jpeg?f=.jpeg,1,3,"Mmm…how about…NO? This is a blatant conflation of pain and #nociception

#painscience
#painresearch
#physiotherapy

Open access: www.dovepress.com/on-including...",https://bsky.app/profile/asafklaf.bsky.social/post/3lb5kom4gpc2d
https://cdn.bsky.app/img/avatar/plain/did:plc:v64yb25m5ogfs7d7acqjmwio/bafkreiafenso5e72xuuoqa25blmrou4slekdaihw7j7r2fukpflnevv6qe@jpeg,did:plc:v64yb25m5ogfs7d7acqjmwio,Sara E. Jager,thisissarajager.bsky.social,2024-11-15T12:35:18.423Z,bafyreic7jqsalquli6xcb2ms24br2dcignckuowfnxgzgitpkmewfjq5rq,,,,,,,,,,,,,,,,,,,,,en,21,,,,,,2,1,"Preparing for my talk at King's College London next week! 🧪 #PainResearch 

The video shows a 3D imaged spinal column with spinal cord, DRGs and vertebrae bones. 

Looking forward to catching up with @denklab.bsky.social and co.",https://bsky.app/profile/thisissarajager.bsky.social/post/3layfaf63i22z
https://cdn.bsky.app/img/avatar/plain/did:plc:nuhxu6zygadidyhaxvc4g4j7/bafkreiatal3wrgd7xxskuesnqfoso4gflwt7pj2egr3r5uvd7etfclz6gy@jpeg,did:plc:nuhxu6zygadidyhaxvc4g4j7,Dr. Ali Barry,aliibarry.bsky.social,2024-11-14T13:56:57.965Z,bafyreiev4pfzwje7jypcjb76bvf2kc5647qcapz24wr4qlhyxqrqwg2v5u,,,,,,,,,,,,,,,,,,,,,en,9,"A spatiotemporal developmental atlas of human dorsal root ganglia (DRGs) reveals the
diversity of cell types as well as the signaling pathways and transcription factors
(TFs) that regulate sensory neu...",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:tydnnz7g6yjfzfokksapen5l/bafkreif22kxijnxjuimfph7tdbanhhueidr4g3nvb66qo4tabt46pqso5q@jpeg,Decoding transcriptional identity in developing human sensory neurons and organoid modeling,https://www.cell.com/cell/fulltext/S0092-8674(24)01205-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867424012054%3Fshowall%3Dtrue,,0,0,I'm so excited to dig into this data 🤩🧪 #PainResearch,https://bsky.app/profile/aliibarry.bsky.social/post/3lavzdibhic2j
https://cdn.bsky.app/img/avatar/plain/did:plc:nuhxu6zygadidyhaxvc4g4j7/bafkreiatal3wrgd7xxskuesnqfoso4gflwt7pj2egr3r5uvd7etfclz6gy@jpeg,did:plc:nuhxu6zygadidyhaxvc4g4j7,Dr. Ali Barry,aliibarry.bsky.social,2024-11-14T12:18:28.975Z,bafyreicu73uanrrkbvnrf5gzbwfbpfcdigynxfyyu7pnnvwqqhau2pclqe,,,,,,,,,,,,,,,,,,,,,en,0,,,,,,0,0,#PainResearch,https://bsky.app/profile/aliibarry.bsky.social/post/3lavttezfgs2j
https://cdn.bsky.app/img/avatar/plain/did:plc:nyqjzwnb6l2zxabpxqklduyg/bafkreievysxuxhzcogrkthxodeivo54hcrp4e4g56pwjhpihawlgftabki@jpeg,did:plc:nyqjzwnb6l2zxabpxqklduyg,"Justin Burdge, PhD",justinburdge.bsky.social,2024-11-13T23:03:56.859Z,bafyreiam7aplidb2abgbvujptfhh2ibebtqfmojndyya6gxzcap5awe7nm,,,,,,,,,,,,,,,,,,,,,en,6,,,https://bit.ly/3VZrJEg,https://t.co/rf2gytNTc6,,0,0,"Excited to start a Bluesky account and a new position as a post doctoral fellow at the Abraira Lab at Rutgers continuing my work in #PainResearch. Follow to learn more about my work building robot ARM’s to poke mice, and exploring new ways to analyze their responses! 

t.co/rf2gytNTc6",https://bsky.app/profile/justinburdge.bsky.social/post/3lauhgndunu2q
